event,person.properties.email,properties.screenName,properties.$lib,timestamp,properties.$current_url
$pageview,,Explore,web,2024-05-03 20:19:23.822000+00:00,capacitor://localhost#/explore
$pageleave,,Articles/Breastfeeding myths,web,2024-05-03 20:19:23.822000+00:00,capacitor://localhost#/explore
$pageview,,Articles/Breastfeeding myths,web,2024-05-03 20:16:21.566000+00:00,capacitor://localhost#/articles/Y-iq_BEAACEAGwcK/
$pageleave,,Anya,web,2024-05-03 20:16:21.565000+00:00,capacitor://localhost#/articles/Y-iq_BEAACEAGwcK/
$pageview,,Anya,web,2024-05-03 20:14:05.491000+00:00,capacitor://localhost#/anya
$pageleave,,Community/Premium Community/chat,web,2024-05-03 20:14:05.491000+00:00,capacitor://localhost#/anya
$pageview,,Community/Premium Community/chat,web,2024-05-03 20:13:49.443000+00:00,capacitor://localhost#/communities/41982114-881a-4730-ba23-300dfcc70376/chat?joined=true
$pageleave,,Anya,web,2024-05-03 20:13:49.443000+00:00,capacitor://localhost#/communities/41982114-881a-4730-ba23-300dfcc70376/chat?joined=true
$pageview,,Home,web,2024-05-03 20:13:49.322000+00:00,capacitor://localhost
$pageview,,Anya,web,2024-05-03 20:13:44.836000+00:00,capacitor://localhost#/anya
$pageleave,,Community/Premium Community/chat,web,2024-05-03 20:13:44.835000+00:00,capacitor://localhost#/anya
$pageview,,Community/Premium Community/chat,web,2024-05-03 20:07:18.781000+00:00,capacitor://localhost#/communities/41982114-881a-4730-ba23-300dfcc70376/chat?joined=true
$pageleave,,Communities,web,2024-05-03 20:07:18.780000+00:00,capacitor://localhost#/communities/41982114-881a-4730-ba23-300dfcc70376/chat?joined=true
$pageview,,Communities,web,2024-05-03 20:07:12.234000+00:00,capacitor://localhost#/communities
$pageleave,,Animation/How to latch the baby on/Cross cradle,web,2024-05-03 20:07:12.233000+00:00,capacitor://localhost#/communities
$pageview,,Anya,web,2024-05-03 20:07:09.982000+00:00,capacitor://localhost#/anya
$pageleave,,Home,web,2024-05-03 20:07:09.982000+00:00,capacitor://localhost#/anya
$pageview,,Home,web,2024-05-03 20:07:05.604000+00:00,capacitor://localhost
$pageleave,,Animation,web,2024-05-03 20:05:41.956000+00:00,capacitor://localhost#/animation
$pageview,,Animation,web,2024-05-03 20:05:14.521000+00:00,capacitor://localhost#/animation
$pageview,,Explore,web,2024-05-03 20:05:09.806000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-03 20:05:09.806000+00:00,capacitor://localhost#/explore
$pageleave,,Events/Specialist IBCLC-led drop in session,web,2024-05-03 20:05:05.545000+00:00,capacitor://localhost#/
$pageview,,Events/Specialist IBCLC-led drop in session,web,2024-05-03 20:04:54.920000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageview,,Home,web,2024-05-03 20:04:39.321000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/About,web,2024-05-03 20:04:39.321000+00:00,capacitor://localhost#/
$pageview,,Onboarding/About,web,2024-05-03 20:02:55.106000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-03 20:02:55.106000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-03 20:02:44.892000+00:00,capacitor://localhost#/onboarding
$pageleave,,Email Verified,web,2024-05-03 20:02:44.891000+00:00,capacitor://localhost#/onboarding
$pageview,,Email Verified,web,2024-05-03 20:02:00.244000+00:00,capacitor://localhost#/auth/signup/verified?token=ZDhiNmM3ZDItNWVhMC00MjIyLWJiNmItMzMyN2VhN2YwODEz&username=cmViZWNjYXJleW5vbGRzMjBAb3V0bG9vay5jb20=&usertype=parent&env=prod
$pageleave,,Reset Password,web,2024-05-03 20:02:00.244000+00:00,capacitor://localhost#/auth/signup/verified?token=ZDhiNmM3ZDItNWVhMC00MjIyLWJiNmItMzMyN2VhN2YwODEz&username=cmViZWNjYXJleW5vbGRzMjBAb3V0bG9vay5jb20=&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-03 20:02:00.243000+00:00,capacitor://localhost#/auth/signup/verified?token=ZDhiNmM3ZDItNWVhMC00MjIyLWJiNmItMzMyN2VhN2YwODEz&username=cmViZWNjYXJleW5vbGRzMjBAb3V0bG9vay5jb20=&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-03 20:02:00.242000+00:00,capacitor://localhost#/auth/signup/verified?token=ZDhiNmM3ZDItNWVhMC00MjIyLWJiNmItMzMyN2VhN2YwODEz&username=cmViZWNjYXJleW5vbGRzMjBAb3V0bG9vay5jb20=&usertype=parent&env=prod
$pageview,,Email Sent,web,2024-05-03 20:01:29.148000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-03 20:01:29.148000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Signup,web,2024-05-03 20:00:24.097000+00:00,capacitor://localhost#/auth/signup/parent
$pageview,,Register,web,2024-05-03 20:00:24.097000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Splash,web,2024-05-03 20:00:22.311000+00:00,capacitor://localhost#/auth/signup
$pageview,,Signup,web,2024-05-03 20:00:22.311000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-03 20:00:19.953000+00:00,capacitor://localhost#/auth/splash
$pageview,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-03 19:55:12.830000+00:00,https://localhost/#/videos/ZLD0oRIAACEAbk4Z
$pageleave,,Home,web,2024-05-03 19:55:12.828000+00:00,https://localhost/#/videos/ZLD0oRIAACEAbk4Z
$pageview,,Home,web,2024-05-03 19:54:03.651000+00:00,https://localhost/#/
$pageleave,,Anya,web,2024-05-03 19:54:03.647000+00:00,https://localhost/#/
$pageview,,Anya,web,2024-05-03 19:53:37.058000+00:00,https://localhost/#/anya
$pageleave,,Home,web,2024-05-03 19:53:37.056000+00:00,https://localhost/#/anya
$pageview,,Home,web,2024-05-03 19:53:23.294000+00:00,https://localhost/#/
$pageleave,,Onboarding/About,web,2024-05-03 19:53:23.293000+00:00,https://localhost/#/
$pageview,,Onboarding/About,web,2024-05-03 19:51:48.378000+00:00,https://localhost/#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-03 19:51:48.374000+00:00,https://localhost/#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-03 19:51:36.132000+00:00,https://localhost/#/onboarding
$pageleave,,Email Verified,web,2024-05-03 19:51:36.131000+00:00,https://localhost/#/onboarding
$pageview,,Email Verified,web,2024-05-03 19:51:17.906000+00:00,https://localhost/#/auth/signup/verified?token=NTI1OTNjMzctMGVkYS00NmZjLWJmMjEtZmRhZWJjZjY3Y2Zi&username=a2VhbGV5QHdpYmJseS5jby51aw%3D%3D&usertype=parent&env=prod
$pageleave,,Reset Password,web,2024-05-03 19:51:17.903000+00:00,https://localhost/#/auth/signup/verified?token=NTI1OTNjMzctMGVkYS00NmZjLWJmMjEtZmRhZWJjZjY3Y2Zi&username=a2VhbGV5QHdpYmJseS5jby51aw%3D%3D&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-03 19:51:17.901000+00:00,https://localhost/#/auth/signup/verified?token=NTI1OTNjMzctMGVkYS00NmZjLWJmMjEtZmRhZWJjZjY3Y2Zi&username=a2VhbGV5QHdpYmJseS5jby51aw%3D%3D&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-03 19:51:17.899000+00:00,https://localhost/#/auth/signup/verified?token=NTI1OTNjMzctMGVkYS00NmZjLWJmMjEtZmRhZWJjZjY3Y2Zi&username=a2VhbGV5QHdpYmJseS5jby51aw%3D%3D&usertype=parent&env=prod
$pageview,,Email Sent,web,2024-05-03 19:50:29.516000+00:00,https://localhost/#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-03 19:50:29.514000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Splash,web,2024-05-03 19:50:04.220000+00:00,https://localhost/#/auth/splash
$pageview,,Register,web,2024-05-03 19:49:24.990000+00:00,https://localhost/#/auth/signup/parent
$pageleave,,Signup,web,2024-05-03 19:49:24.989000+00:00,https://localhost/#/auth/signup/parent
$pageview,,Signup,web,2024-05-03 19:49:22.245000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-03 19:49:22.231000+00:00,https://localhost/#/auth/signup
$pageview,,Communities,web,2024-05-03 19:37:34.361000+00:00,https://localhost/#/communities
$pageleave,,Animation,web,2024-05-03 19:37:34.359000+00:00,https://localhost/#/communities
$pageview,,Animation,web,2024-05-03 19:37:26.779000+00:00,https://localhost/#/animation
$pageleave,,Home,web,2024-05-03 19:37:26.777000+00:00,https://localhost/#/animation
$pageview,,Home,web,2024-05-03 19:34:56.839000+00:00,https://localhost/
$pageleave,,Anya,web,2024-05-03 19:34:56.837000+00:00,https://localhost/
$pageview,,Anya,web,2024-05-03 19:32:16.546000+00:00,https://localhost/#/anya
$pageleave,,Home,web,2024-05-03 19:32:16.544000+00:00,https://localhost/#/anya
$pageview,,Home,web,2024-05-03 19:32:13.835000+00:00,https://localhost/
$pageview,,Explore,web,2024-05-03 19:28:18.236000+00:00,capacitor://localhost#/explore
$pageview,,Anya,web,2024-05-03 19:23:29.557000+00:00,capacitor://localhost#/anya
$pageleave,,Explore,web,2024-05-03 19:23:29.557000+00:00,capacitor://localhost#/anya
$pageview,,Explore,web,2024-05-03 19:23:28.836000+00:00,capacitor://localhost#/explore
$pageleave,,Animation,web,2024-05-03 19:23:28.835000+00:00,capacitor://localhost#/explore
$pageview,,Animation,web,2024-05-03 19:23:20.519000+00:00,capacitor://localhost#/animation
$pageleave,,Communities,web,2024-05-03 19:23:20.518000+00:00,capacitor://localhost#/animation
$pageview,,Communities,web,2024-05-03 19:23:18.011000+00:00,capacitor://localhost#/communities
$pageleave,,FAQs,web,2024-05-03 19:23:18.010000+00:00,capacitor://localhost#/communities
$pageview,,FAQs,web,2024-05-03 19:23:07.458000+00:00,capacitor://localhost#/faqs
$pageleave,,Explore,web,2024-05-03 19:23:07.457000+00:00,capacitor://localhost#/faqs
$pageview,,Splash,web,2024-05-03 19:23:05.578000+00:00,capacitor://localhost#/auth/splash
$pageview,,Explore,web,2024-05-03 19:23:03.313000+00:00,capacitor://localhost#/explore
$pageleave,,Community/Baby Weight Gain Worries/chat,web,2024-05-03 19:23:03.313000+00:00,capacitor://localhost#/explore
$pageview,,Community/Baby Weight Gain Worries/chat,web,2024-05-03 19:22:52.274000+00:00,capacitor://localhost#/communities/d1b88a68-aa88-462e-b27a-8a8719fbac8b/chat?joined=true
$pageleave,,Communities,web,2024-05-03 19:22:52.274000+00:00,capacitor://localhost#/communities/d1b88a68-aa88-462e-b27a-8a8719fbac8b/chat?joined=true
$pageview,,Communities,web,2024-05-03 19:19:59.505000+00:00,capacitor://localhost#/communities
$pageleave,,Community/Baby Weight Gain Worries/chat,web,2024-05-03 19:19:59.505000+00:00,capacitor://localhost#/communities
$pageview,,Community/Baby Weight Gain Worries/chat,web,2024-05-03 19:16:49.294000+00:00,capacitor://localhost#/communities/d1b88a68-aa88-462e-b27a-8a8719fbac8b/chat?joined=true
$pageleave,,Communities,web,2024-05-03 19:16:49.294000+00:00,capacitor://localhost#/communities/d1b88a68-aa88-462e-b27a-8a8719fbac8b/chat?joined=true
$pageview,,Communities,web,2024-05-03 19:16:21.981000+00:00,capacitor://localhost#/communities
$pageleave,,Community/About Breastfeeding Issues/chat,web,2024-05-03 19:16:21.981000+00:00,capacitor://localhost#/communities
$pageview,,Community/About Breastfeeding Issues/chat,web,2024-05-03 19:16:06.446000+00:00,capacitor://localhost#/communities/f938700a-2f71-4b62-8d91-4e0fba707fd3/chat?joined=true
$pageleave,,Communities,web,2024-05-03 19:16:06.446000+00:00,capacitor://localhost#/communities/f938700a-2f71-4b62-8d91-4e0fba707fd3/chat?joined=true
$pageview,,Communities,web,2024-05-03 19:15:46.550000+00:00,capacitor://localhost#/communities
$pageleave,,Explore,web,2024-05-03 19:15:46.550000+00:00,capacitor://localhost#/communities
$pageview,,Explore,web,2024-05-03 19:15:41.825000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-03 19:15:41.825000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-03 19:15:40.806000+00:00,capacitor://localhost#/
$pageleave,,MyProfile,web,2024-05-03 19:15:40.805000+00:00,capacitor://localhost#/
$pageview,,MyProfile,web,2024-05-03 19:15:33.680000+00:00,capacitor://localhost#/profile
$pageleave,,Home,web,2024-05-03 19:15:33.680000+00:00,capacitor://localhost#/profile
$pageview,,Home,web,2024-05-03 19:14:57.014000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/About,web,2024-05-03 19:14:57.013000+00:00,capacitor://localhost#/
$pageview,,Onboarding/About,web,2024-05-03 19:14:11.427000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-03 19:14:11.427000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-03 19:13:58.651000+00:00,capacitor://localhost#/onboarding
$pageleave,,Email Verified,web,2024-05-03 19:13:58.650000+00:00,capacitor://localhost#/onboarding
$pageview,,Email Verified,web,2024-05-03 19:13:44.262000+00:00,capacitor://localhost#/auth/signup/verified?token=ZmRjYjI3NjYtMzU1Ni00NzM0LThjNWQtZTUzYjczYjJiZTIx&username=YW5uaWViZWVjaDIyQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageleave,,Reset Password,web,2024-05-03 19:13:44.261000+00:00,capacitor://localhost#/auth/signup/verified?token=ZmRjYjI3NjYtMzU1Ni00NzM0LThjNWQtZTUzYjczYjJiZTIx&username=YW5uaWViZWVjaDIyQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-03 19:13:44.261000+00:00,capacitor://localhost#/auth/signup/verified?token=ZmRjYjI3NjYtMzU1Ni00NzM0LThjNWQtZTUzYjczYjJiZTIx&username=YW5uaWViZWVjaDIyQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-03 19:13:44.261000+00:00,capacitor://localhost#/auth/signup/verified?token=ZmRjYjI3NjYtMzU1Ni00NzM0LThjNWQtZTUzYjczYjJiZTIx&username=YW5uaWViZWVjaDIyQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageview,,Email Sent,web,2024-05-03 19:13:20.523000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-03 19:13:20.522000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Register,web,2024-05-03 19:12:24.366000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Signup,web,2024-05-03 19:12:24.365000+00:00,capacitor://localhost#/auth/signup/parent
$pageview,,Signup,web,2024-05-03 19:12:21.315000+00:00,capacitor://localhost#/auth/signup
$pageleave,,Splash,web,2024-05-03 19:12:21.315000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-03 19:12:19.761000+00:00,capacitor://localhost#/auth/splash
$pageleave,,Animation/Other animations/Tongue movement during feeding,web,2024-05-03 19:04:46.227000+00:00,capacitor://localhost#/communities
$pageview,,Animation/Other animations/Tongue movement during feeding,web,2024-05-03 19:04:31.655000+00:00,capacitor://localhost#/animation
$pageleave,,"Animation/Other animations/Positioning, attachment and latch",web,2024-05-03 19:04:31.655000+00:00,capacitor://localhost#/animation
$pageview,,"Animation/Other animations/Positioning, attachment and latch",web,2024-05-03 19:04:21.662000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/Other animations/Introduction,web,2024-05-03 19:04:21.662000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/Introduction,web,2024-05-03 19:04:10.563000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/How to latch the baby on/Side-lying,web,2024-05-03 19:04:10.563000+00:00,capacitor://localhost#/animation
$pageview,,Animation/How to latch the baby on/Side-lying,web,2024-05-03 19:03:06.300000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/How to latch the baby on/Laid-back,web,2024-05-03 19:03:06.299000+00:00,capacitor://localhost#/animation
$pageview,,Animation/How to latch the baby on/Laid-back,web,2024-05-03 19:02:07.123000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/How to latch the baby on/Rugby hold,web,2024-05-03 19:02:07.123000+00:00,capacitor://localhost#/animation
$pageview,,Animation/How to latch the baby on/Rugby hold,web,2024-05-03 18:58:43.770000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/How to latch the baby on/Cross cradle,web,2024-05-03 18:58:43.770000+00:00,capacitor://localhost#/animation
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-03 18:56:55.512000+00:00,capacitor://localhost#/animation
$pageleave,,Animation,web,2024-05-03 18:56:55.512000+00:00,capacitor://localhost#/animation
$pageview,,Animation,web,2024-05-03 18:56:37.136000+00:00,capacitor://localhost#/animation
$pageleave,,Videos,web,2024-05-03 18:56:37.135000+00:00,capacitor://localhost#/animation
$pageview,,Videos,web,2024-05-03 18:56:33.369000+00:00,capacitor://localhost#/videos
$pageleave,,Explore,web,2024-05-03 18:56:33.369000+00:00,capacitor://localhost#/videos
$pageview,,Explore,web,2024-05-03 18:56:31.147000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-03 18:56:31.147000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-03 18:56:28.661000+00:00,capacitor://localhost#/
$pageleave,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-03 18:56:28.661000+00:00,capacitor://localhost#/
$pageview,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-03 18:55:34.334000+00:00,capacitor://localhost#/videos/ZLD0oRIAACEAbk4Z
$pageleave,,Videos,web,2024-05-03 18:55:34.334000+00:00,capacitor://localhost#/videos/ZLD0oRIAACEAbk4Z
$pageview,,Videos,web,2024-05-03 18:55:31.398000+00:00,capacitor://localhost#/videos
$pageleave,,Explore,web,2024-05-03 18:55:31.397000+00:00,capacitor://localhost#/videos
$pageleave,,Home,web,2024-05-03 18:55:28.760000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-03 18:55:18.002000+00:00,capacitor://localhost
$pageview,,Home,web,2024-05-03 18:45:37.245000+00:00,https://localhost/
$pageview,,Splash,web,2024-05-03 18:34:43.831000+00:00,capacitor://localhost#/auth/splash
$pageview,,Home,web,2024-05-03 18:09:47.829000+00:00,capacitor://localhost
$pageview,,Communities,web,2024-05-03 17:30:34.664000+00:00,capacitor://localhost#/communities
$pageleave,,MyChats/active,web,2024-05-03 17:30:34.664000+00:00,capacitor://localhost#/communities
$pageview,,MyChats/active,web,2024-05-03 17:30:29.603000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Unallocated,web,2024-05-03 17:30:29.602000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/Unallocated,web,2024-05-03 17:30:11.529000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats,web,2024-05-03 17:30:11.528000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats,web,2024-05-03 17:30:05.555000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 17:30:05.555000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-03 17:30:05.555000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 17:30:05.554000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-03 17:29:46.130000+00:00,capacitor://localhost#/
$pageview,,MyChats,web,2024-05-03 16:56:17.608000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 16:56:17.608000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 16:56:17.607000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-03 16:56:17.607000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-03 16:56:09.387000+00:00,capacitor://localhost#/
$pageview,,MyChats,web,2024-05-03 16:36:34.583000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 16:36:34.583000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 16:36:34.582000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-03 16:36:34.581000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-03 16:36:31.796000+00:00,capacitor://localhost#/
$pageleave,,MyChats/active,web,2024-05-03 16:36:31.796000+00:00,capacitor://localhost#/
$pageview,,MyChats/active,web,2024-05-03 16:36:27.181000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Thread,web,2024-05-03 16:36:27.181000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/Thread,web,2024-05-03 16:36:01.044000+00:00,capacitor://localhost#/chats/ce721d79-f0ff-4b98-af18-360a19a60e9c
$pageleave,,MyChats/archived,web,2024-05-03 16:36:01.044000+00:00,capacitor://localhost#/chats/ce721d79-f0ff-4b98-af18-360a19a60e9c
$pageleave,,MyChats/active,web,2024-05-03 16:35:56.235000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/archived,web,2024-05-03 16:35:56.229000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 16:35:53.220000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Thread,web,2024-05-03 16:35:53.220000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/Thread,web,2024-05-03 16:35:47.495000+00:00,capacitor://localhost#/chats/bb27517b-4c43-45c8-b2d4-e29cc8f7a775
$pageleave,,MyChats/archived,web,2024-05-03 16:35:47.494000+00:00,capacitor://localhost#/chats/bb27517b-4c43-45c8-b2d4-e29cc8f7a775
$pageview,,MyChats/archived,web,2024-05-03 16:35:40.335000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 16:35:40.334000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 16:35:39.272000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Unallocated,web,2024-05-03 16:35:39.272000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/Unallocated,web,2024-05-03 16:35:30.433000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/Thread,web,2024-05-03 16:35:30.433000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/Thread,web,2024-05-03 16:34:59.937000+00:00,capacitor://localhost#/chats/e6d653b6-934c-45ce-8dd7-1710b3818eb9
$pageleave,,MyChats/Unallocated,web,2024-05-03 16:34:59.936000+00:00,capacitor://localhost#/chats/e6d653b6-934c-45ce-8dd7-1710b3818eb9
$pageview,,MyChats/Unallocated,web,2024-05-03 16:34:47.976000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/Thread,web,2024-05-03 16:34:47.976000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/Thread,web,2024-05-03 16:34:29.059000+00:00,capacitor://localhost#/chats/91c27281-809a-4f6f-8f55-a3b6e4df92b3
$pageleave,,MyChats/Unallocated,web,2024-05-03 16:34:29.059000+00:00,capacitor://localhost#/chats/91c27281-809a-4f6f-8f55-a3b6e4df92b3
$pageview,,MyChats/Unallocated,web,2024-05-03 16:34:23.909000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/Thread,web,2024-05-03 16:34:23.908000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,Symptoms,web,2024-05-03 16:31:39.364000+00:00,capacitor://localhost#/menopause/symptoms
$pageleave,,Support,web,2024-05-03 16:31:39.363000+00:00,capacitor://localhost#/menopause/symptoms
$pageview,,Home,web,2024-05-03 16:31:14.230000+00:00,capacitor://localhost
$pageview,,MyChats/Thread,web,2024-05-03 16:28:18.610000+00:00,capacitor://localhost#/chats/4cc95972-a3cd-4022-8700-96cfd704bb0b
$pageleave,,MyChats/Unallocated,web,2024-05-03 16:28:18.610000+00:00,capacitor://localhost#/chats/4cc95972-a3cd-4022-8700-96cfd704bb0b
$pageview,,MyChats/Unallocated,web,2024-05-03 16:28:16.797000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/active,web,2024-05-03 16:28:16.797000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/active,web,2024-05-03 16:28:15.592000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Thread,web,2024-05-03 16:28:15.592000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/archived,web,2024-05-03 16:27:07.360000+00:00,capacitor://localhost#/chats/bb27517b-4c43-45c8-b2d4-e29cc8f7a775
$pageview,,MyChats/archived,web,2024-05-03 16:27:02.811000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 16:27:02.811000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 16:26:59.484000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Thread,web,2024-05-03 16:26:59.484000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/Thread,web,2024-05-03 16:26:44.297000+00:00,capacitor://localhost#/chats/ce721d79-f0ff-4b98-af18-360a19a60e9c
$pageleave,,MyChats/archived,web,2024-05-03 16:26:44.297000+00:00,capacitor://localhost#/chats/ce721d79-f0ff-4b98-af18-360a19a60e9c
$pageview,,MyChats/archived,web,2024-05-03 16:26:35.958000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 16:26:35.958000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-03 16:26:32.623000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/Thread,web,2024-05-03 16:26:32.623000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/Thread,web,2024-05-03 16:26:27.406000+00:00,capacitor://localhost#/chats/4cc95972-a3cd-4022-8700-96cfd704bb0b
$pageleave,,MyChats,web,2024-05-03 16:26:27.406000+00:00,capacitor://localhost#/chats/4cc95972-a3cd-4022-8700-96cfd704bb0b
$pageview,,MyChats/active,web,2024-05-03 16:26:24.462000+00:00,capacitor://localhost#/chats
$pageview,,MyChats,web,2024-05-03 16:26:24.462000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-03 16:26:24.462000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-03 16:26:24.462000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-03 16:26:22.264000+00:00,capacitor://localhost#/
$pageview,,Articles/Sex and Breastfeeding,web,2024-05-03 16:25:11.450000+00:00,https://localhost/#/articles/ZRkpTRAAACUAxGWk
$pageleave,,Home,web,2024-05-03 16:25:11.448000+00:00,https://localhost/#/articles/ZRkpTRAAACUAxGWk
$pageview,,Home,web,2024-05-03 16:22:44.885000+00:00,https://localhost/
$pageview,,Articles,web,2024-05-03 16:09:09.198000+00:00,capacitor://localhost#/articles
$pageleave,,Explore,web,2024-05-03 16:09:09.198000+00:00,capacitor://localhost#/articles
$pageleave,,Events/Specialist IBCLC-led drop in session,web,2024-05-03 16:09:06.619000+00:00,capacitor://localhost#/explore
$pageview,,Explore,web,2024-05-03 16:09:06.618000+00:00,capacitor://localhost#/explore
$pageview,,Events/Specialist IBCLC-led drop in session,web,2024-05-03 16:09:04.606000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageleave,,Explore,web,2024-05-03 16:09:04.606000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageview,,Explore,web,2024-05-03 16:09:03.471000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-03 16:09:03.470000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-03 16:08:55.135000+00:00,capacitor://localhost
